;ADR;AVG_PRICE;STANDARD_DEVIATION;COEF_OF_VARIATION;AVG_PRICE_>_0;year_house;house_info
3654;"
 ул. Авиаконструктора Миля, 15к1
 ";153163.125;30254.44684272669;0.19753087985588366;True;Дом 1998 года;10 этажейПанельное зданиеЦентральное отопление2,70 м потолки199 квартирГаза нетЛифтМусоропровод
3655;"
 Первомайская ул., 4
 ";0.0;0.0;0.0;False;"
 Первомайская ул., 4
 ";"
 Первомайская ул., 4
 "
3656;"
 ул. Академика Бочвара, 8
 ";187574.2;42276.02126749867;0.22538292189170295;True;Дом 1965 года;9 этажейКирпичное здание2,64 м потолки168 квартирЛифтМусоропровод
3657;"
 3-й Новоподмосковный пер., 6
 ";186110.025;19083.4639747184;0.10253861378353155;True;Дом 1974 года;9 этажейПанельное здание2,64 м потолкиГазЛифтМусоропровод
3658;nan;0.0;0.0;0.0;False;nan;nan
3659;"
 Воронежская ул., 34к4
 ";154603.31578947368;47985.567889624384;0.31037864643839375;True;Дом 1977 года;9 этажейПанельное зданиеЦентральное отопление2,64 м потолки72 квартирыГаза нетЛифтМусоропровод
3660;"
 Сеславинская ул., 8
 ";192538.55;24185.716072663632;0.12561492788152623;True;Дом 1964 года;5 этажейКирпичное зданиеЦентральное отопление80 квартирГазЛифт отсутствуетМусоропровода нет
3661;"
 Мытная ул., 24
 ";297141.15789473685;56833.270841594334;0.19126690911572639;True;Дом 1967 года;12 этажейПанельное зданиеЦентральное отопление2,64 м потолки81 квартираГазЛифтМусоропровод
3662;"
 Студёный пр., 30
 ";154402.2;17966.109716908668;0.11635915626143065;True;Дом 1969 года;9 этажейПанельное зданиеЦентральное отопление2,64 м потолки215 квартирГазЛифтМусоропровод
3663;"
 Волгоградский пр-т, 181к1
 ";132903.7;34112.102307832036;0.25666781517619175;True;Дом 1968 года;9 этажейПанельное зданиеЦентральное отопление2,50 м потолки215 квартирГазЛифтМусоропровод
3664;"
 Люблинская ул., 118
 ";151330.025;24779.80161188493;0.1637467621635887;True;Дом 1991 года;17 этажейПанельное зданиеЦентральное отопление407 квартирГаза нетЛифтМусоропровод
3665;"
 ул. Коминтерна, 9к2
 ";137558.76923076922;48108.715899358685;0.3497320902795465;True;Дом 1958 года;5 этажейКирпичное зданиеЦентральное отопление3,30 м потолки45 квартирГазЛифт отсутствуетМусоропровода нет
3666;"
 Елецкая ул., 33к3
 ";154273.675;26307.879459762145;0.17052734019437954;True;Дом 1980 года;16 этажейБлочное зданиеЦентральное отопление2,48 м потолки111 квартирГаза нетЛифтМусоропровод
3667;"
 Волоколамское ш., 6
 ";226945.125;28803.375776276207;0.126917799077095;True;Дом 1959 года;10 этажейКирпичное зданиеЦентральное отопление3,00 м потолки261 квартираГазЛифтМусоропровод
3668;"
 Солнцевский пр-т, 9
 ";160022.35;32538.989236414523;0.2033402786324193;True;Дом 1984 года;12 этажейПанельное зданиеЦентральное отопление2,70 м потолки182 квартирыГаза нетЛифтМусоропровод
3669;"
 ул. Космонавта Волкова, 13к2
 ";180078.96666666667;25233.19369465986;0.14012293696335734;True;Дом 1959 года;5 этажейКирпичное зданиеГазЛифт отсутствуетМусоропровод
3670;"
 ул. Академика Виноградова, 4к2
 ";180069.05;32647.589615429497;0.18130594688776056;True;Дом 1975 года;14 этажейПанельное здание2,64 м потолки96 квартирГаза нетЛифтМусоропровод
3671;"
 Батюнинская ул., 11
 ";135856.0357142857;21074.222142028913;0.15512172154315915;True;Дом 1972 года;5 этажейКирпичное здание60 квартирГазЛифт отсутствуетМусоропровода нет
3672;"
 Новочеркасский б-р, 25
 ";159573.625;21104.297496822182;0.13225429639028494;True;Дом 1989 года;14 этажейПанельное зданиеЦентральное отопление359 квартирГаза нетЛифтМусоропровод
3673;"
 жилой комплекс Скандинавия, к8/4
 ";0.0;0.0;0.0;False;"
 жилой комплекс Скандинавия, к8/4
 ";"
 жилой комплекс Скандинавия, к8/4
 "
3674;"
 ул. Ивана Сусанина, 6к2
 ";178013.975;26060.811906469356;0.14639756180080443;True;Дом 2004 года;17 этажейПанельное зданиеЦентральное отопление2,74 м потолки256 квартирГаза нетЛифтМусоропровод
3675;nan;0.0;0.0;0.0;False;nan;nan
3676;"
 Стрелецкая ул., 11
 ";197852.5;18070.220546900815;0.09133177769753131;True;Дом 1976 года;14 этажейБлочное зданиеЦентральное отопление98 квартирЛифтМусоропровод
3677;"
 Дмитровское ш., 46к1
 ";153485.15;50885.065519536285;0.3315308713548919;True;Дом 1961 года;8 этажейКирпичное зданиеЦентральное отопление3,00 м потолки167 квартирГазЛифтМусоропровод
3678;"
 Ереванская ул., 24к2
 ";148554.95;32103.78226700866;0.21610711906273508;True;Дом 1966 года;Дом входит в программу сноса пятиэтажек в Москве, подробнее.5 этажейПанельное зданиеЦентральное отопление2,48 м потолки120 квартирГазЛифт отсутствуетМусоропровода нет
3679;"
 ул. Татьянин Парк, 14к1
 ";199735.725;31613.736258933;0.15827782565654192;True;Дом 2015 года;Монолитное зданиеЦентральное отопление3,00 м потолки512 квартирГаза нетЛифтМусоропровод
3680;"
 Глебовская ул., 5
 ";167561.60714285713;13594.461585879339;0.08113112435290251;True;Дом 1965 года;8 этажейКирпичное зданиеЦентральное отопление2,64 м потолки90 квартирГазЛифтМусоропровод
3681;"
 Каширское ш., 80к1
 ";165953.05;14978.170582467674;0.09025547034217012;True;Дом 1984 года;17 этажейПанельное зданиеЦентральное отопление2,64 м потолки472 квартирыГаза нетЛифтМусоропровод
3682;"
 Вешняковская ул., 18к1
 ";201227.3;29337.28253877649;0.14579176154913617;True;Дом 2019 года;13 этажейМонолитное здание2,95 м потолкиЛифтМусоропровод
