;0;1;2;3;4;5
397;9500000;"
 2-к квартира, 45 м², 7/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_79_et._1988344431;"
 ул. Исаковского, 22к1
 ";Строгино; 900 м
398;8900000;"
 2-к квартира, 38.3 м², 7/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38.3_m_79_et._1942541899;"
 Хорошёвское ш., 36Б
 ";Беговая; 500 м
399;6435180;"
 2-к квартира, 48.3 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_48.3_m_912_et._1995481046;"
 ул. Милашенкова, 15
 ";Фонвизинская; 500 м
400;5650000;"
 2-к квартира, 44 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_217_et._2001065772;"
 рабочий пос. Дрожжино, 11
 ";Улица Скобелевская; 3,1 км
401;7400000;"
 2-к квартира, 33.8 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_33.8_m_19_et._1980476857;"
 Онежская ул., 15Б
 ";Коптево; 1,1 км
402;10078500;"
 2-к квартира, 45 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_29_et._1998719424;"
 ул. Алабяна, 19к2
 ";Панфиловская; 300 м
403;11200000;"
 2-к квартира, 40 м², 8/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_89_et._1981407512;"
 ул. Маршала Бирюзова, 11
 ";Октябрьское поле; 200 м
404;12536160;"
 2-к квартира, 58.8 м², 2/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.8_m_216_et._1986408931;"
 Ярцевская ул., 16
 ";Молодежная; 400 м
405;9500000;"
 2-к квартира, 50.6 м², 14/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.6_m_1416_et._1993844697;"
 Юго-Восточный административный округ, район Кузьминки, к5
 ";Волжская; 800 м
406;12000000;"
 2-к квартира, 58.4 м², 1/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.4_m_117_et._1996543715;"
 ул. Раменки, 14к1
 ";Мичуринский проспект; 400 м
407;12000000;"
 2-к квартира, 55 м², 2/25 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_225_et._1978838630;"
 Измайловское ш., 6
 ";Семеновская; 500 м
408;14490000;"
 2-к квартира, 77 м², 16/19 эт.
 ";/moskva/kvartiry/2-k_kvartira_77_m_1619_et._2011379188;"
 ул. Михайлова, 31А
 ";Окская; 800 м
409;7300000;"
 2-к квартира, 42 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_55_et._2004198758;"
 Федеративный пр-т, 46к1
 ";Новогиреево; 500 м
410;10850000;"
 2-к квартира, 35.9 м², 3/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_35.9_m_38_et._1994615709;"
 Большой Кондратьевский пер., 10с1
 ";Белорусская; 500 м
411;10500000;"
 2-к квартира, 58.6 м², 4/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.6_m_410_et._1942338019;"
 Шереметьевская ул., 26
 ";Марьина Роща; 1,3 км
412;8000000;"
 2-к квартира, 42 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_25_et._2009071464;"
 ул. Плеханова, 14к1
 ";Шоссе Энтузиастов; 1,5 км
413;12500000;"
 2-к квартира, 58 м², 3/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_38_et._1950239015;"
 Первомайская ул., 61/8
 ";Первомайская; 300 м
414;10200000;"
 2-к квартира, 46 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_25_et._242225650;"
 ул. Яблочкова, 28к1
 ";Фонвизинская; 500 м
415;7670000;"
 2-к квартира, 58 м², 5/19 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_519_et._2005149336;"
 рабочий пос. Бутово, жилой комплекс Бутово Парк, 24
 ";Улица Скобелевская; 2,2 км
416;10900000;"
 2-к квартира, 42.5 м², 6/23 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.5_m_623_et._2011592653;"
 ул. Академика Янгеля, 2
 ";Улица академика Янгеля; 100 м
417;13201509;"
 2-к квартира, 57 м², 14/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_1422_et._1958950756;"
 Тюменский пр., 3к6
 ";Бульвар Рокоссовского; 500 м
418;7100000;"
 2-к квартира, 39 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_39_m_112_et._2010491786;"
 Зеленодольская ул., 14к2
 ";Окская; 500 м
419;11900000;"
 2-к квартира, 58.6 м², 2/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.6_m_217_et._1996124103;"
 Коломенская наб., 12
 ";Печатники; 2,2 км
420;12500000;"
 2-к квартира, 41.3 м², 14/36 эт.
 ";/moskva/kvartiry/2-k_kvartira_41.3_m_1436_et._1900851430;"
 ул. Лобачевского, 130
 ";Мичуринский проспект; 1,2 км
421;12700000;"
 2-к квартира, 49 м², 3/7 эт.
 ";/moskva/kvartiry/2-k_kvartira_49_m_37_et._1943049208;"
 ш. Энтузиастов, 10/2
 ";Авиамоторная; 900 м
422;6500000;"
 2-к квартира, 43.8 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_43.8_m_29_et._1964051230;"
 Зелёный пр-т, 64
 ";Новогиреево; 300 м
423;6950000;"
 2-к квартира, 50 м², 6/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_50_m_612_et._1954226539;"
 5-й квартал Капотни, 12
 ";Алма-Атинская; 1,9 км
424;15000000;"
 2-к квартира, 58.5 м², 1/7 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.5_m_17_et._2013638985;"
 Новопесчаная ул., 24
 ";Зорге; 500 м
425;13000000;"
 2-к квартира, 58.4 м², 13/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.4_m_1318_et._1984690374;"
 Бескудниковский б-р, 13
 ";Селигерская; 800 м
426;8100000;"
 2-к квартира, 38 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_38_m_29_et._1874881826;"
 Шереметьевская ул., 41
 ";Бутырская; 1 км
427;7700000;"
 2-к квартира, 41.9 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_41.9_m_19_et._1986594310;"
 Широкая ул., 17к2
 ";Медведково; 400 м
428;9950000;"
 2-к квартира, 56 м², 11/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_56_m_1117_et._1954570106;"
 Новочеркасский б-р, 55
 ";Марьино; 100 м
429;8199000;"
 2-к квартира, 47.1 м², 10/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.1_m_1012_et._1915482615;"
 ул. Ивана Сусанина, 4к2
 ";Селигерская; 1,3 км
430;12800000;"
 2-к квартира, 55.4 м², 9/22 эт.
 ";/moskva/kvartiry/2-k_kvartira_55.4_m_922_et._1932192356;"
 ул. Гарибальди, 8
 ";Новые Черемушки; 1,1 км
431;7500000;"
 2-к квартира, 64.7 м², 8/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_64.7_m_817_et._1989631137;"
 рабочий пос. Дрожжино, Южная ул., 23к2
 ";Улица Скобелевская; 3,8 км
432;5800000;"
 2-к квартира, 58.9 м², 7/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_58.9_m_714_et._1983010352;"
 Рязанский пр-т, 80к1
 ";Юго-Восточная; 600 м
433;12400000;"
 2-к квартира, 56.3 м², 11/18 эт.
 ";/moskva/kvartiry/2-k_kvartira_56.3_m_1118_et._1976943335;"
 Матвеевская ул., 11
 ";Мичуринский проспект; 2,4 км
434;9650000;"
 2-к квартира, 63.1 м², 1/4 эт.
 ";/moskva/kvartiry/2-k_kvartira_63.1_m_14_et._1964046013;"
 ул. Амундсена, 3к1
 ";Свиблово; 600 м
435;8800000;"
 2-к квартира, 45.6 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.6_m_55_et._2004039293;"
 Ленинградское ш., 48к2
 ";Водный стадион; 500 м
436;11350000;"
 2-к квартира, 45.5 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.5_m_45_et._1994381677;"
 ул. Удальцова, 39
 ";Проспект Вернадского; 200 м
437;6305711;"
 2-к квартира, 50.7 м², 12/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.7_m_1214_et._1960630087;"
 Долгопрудная аллея, 14к3
 ";р-н Северный;
438;8999999;"
 2-к квартира, 45 м², 1/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_19_et._1760531764;"
 ул. Образцова, 24
 ";Марьина Роща; 600 м
439;12500000;"
 2-к квартира, 51 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_29_et._2013311757;"
 ул. Маршала Рыбалко, 2к9
 ";Панфиловская; 200 м
440;8700000;"
 2-к квартира, 37.9 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_37.9_m_69_et._1932178189;"
 Сиреневый б-р, 3к3
 ";Локомотив; 1,5 км
441;7000000;"
 2-к квартира, 42.4 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.4_m_45_et._2003911328;"
 3-я Институтская ул., 15
 ";Окская; 500 м
442;7500000;"
 2-к квартира, 40 м², 13/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_40_m_1317_et._1983959956;"
 Ярославское ш., 114к2
 ";Бабушкинская; 2,8 км
443;8950000;"
 2-к квартира, 66.2 м², 7/19 эт.
 ";/moskva/kvartiry/2-k_kvartira_66.2_m_719_et._1782480160;"
 Синявинская ул., 11к3
 ";р-н Молжаниновский;
444;10500000;"
 2-к квартира, 65.1 м², 7/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_65.1_m_724_et._1989151331;"
 Донецкая ул., 34к2
 ";Марьино; 2,6 км
445;10000000;"
 2-к квартира, 43 м², 2/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_25_et._1956895738;"
 Глебовская ул., 4
 ";Бульвар Рокоссовского; 1,4 км
446;11900000;"
 2-к квартира, 58 м², 2/4 эт.
 ";/moskva/kvartiry/2-k_kvartira_58_m_24_et._1956175511;"
 Мироновская ул., 44А
 ";Измайлово; 600 м
447;8900000;"
 2-к квартира, 47.8 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.8_m_59_et._1819528849;"
 Широкая ул., 1к2
 ";Медведково; 600 м
448;7500000;"
 2-к квартира, 54 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_1017_et._1960551168;"
 пр-т Защитников Москвы, 3к1
 ";Некрасовка; 900 м
449;8950000;"
 2-к квартира, 45 м², 2/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_29_et._1858196245;"
 ул. Лобачевского, 40
 ";Проспект Вернадского; 900 м
450;12500000;"
 2-к квартира, 45 м², 2/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_28_et._1889790197;"
 ул. Гришина, 16
 ";Кунцевская; 2 км
451;6800000;"
 2-к квартира, 47.5 м², 8/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.5_m_812_et._2013564878;"
 Бирюлёвская ул., 58к1
 ";Орехово; 3,8 км
452;8200000;"
 2-к квартира, 37.5 м², 14/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_37.5_m_1414_et._2013652519;"
 Сумская ул., 8к3
 ";Южная; 600 м
453;8000000;"
 2-к квартира, 47.1 м², 7/10 эт.
 ";/moskva/kvartiry/2-k_kvartira_47.1_m_710_et._2009510187;"
 ул. Удальцова, 16
 ";Проспект Вернадского; 300 м
454;6950000;"
 2-к квартира, 45.6 м², 3/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.6_m_39_et._1983262664;"
 Бирюлёвская ул., 52к3
 ";Орехово; 3,8 км
455;14500000;"
 2-к квартира, 53.6 м², 16/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_53.6_m_1617_et._1790462552;"
 ул. Шверника, 11к3
 ";Академическая; 1,1 км
456;8600000;"
 2-к квартира, 57 м², 10/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_1017_et._1950837519;"
 ул. Лавриненко, 13к3
 ";Некрасовка; 1,2 км
457;7500000;"
 2-к квартира, 44.3 м², 9/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_44.3_m_99_et._1984638601;"
 Туристская ул., 22к1
 ";Планерная; 1 км
458;7450000;"
 2-к квартира, 45 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_55_et._2010340193;"
 Щёлковское ш., 88к3
 ";Щелковская; 1,3 км
459;8300000;"
 2-к квартира, 45.9 м², 10/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.9_m_1012_et._1986624210;"
 Бибиревская ул., 17
 ";Бибирево; 400 м
460;13699940;"
 2-к квартира, 65.3 м², 1/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_65.3_m_116_et._1986386404;"
 Ярцевская ул., 16
 ";Молодежная; 400 м
461;8500000;"
 2-к квартира, 46 м², 4/6 эт.
 ";/moskva/kvartiry/2-k_kvartira_46_m_46_et._1984028752;"
 Нагорный б-р, 20
 ";Нагорная; 800 м
462;7950000;"
 2-к квартира, 60 м², 13/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_1317_et._1969939878;"
 ул. Недорубова, 27
 ";Некрасовка; 700 м
463;8900000;"
 2-к квартира, 57.9 м², 3/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_57.9_m_317_et._1881949624;"
 Дмитровское ш., 165Ек14
 ";Алтуфьево; 4,3 км
464;8500000;"
 2-к квартира, 46.1 м², 7/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_46.1_m_79_et._2013268559;"
 б-р Маршала Рокоссовского, 38
 ";Бульвар Рокоссовского; 1,4 км
465;9350000;"
 2-к квартира, 52 м², 2/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_212_et._1887046096;"
 Ферганская ул., 9к1
 ";Юго-Восточная; 900 м
466;9800000;"
 2-к квартира, 42 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_49_et._1945651426;"
 4-й Новомихалковский пр.
 ";Лихоборы; 900 м
467;8300000;"
 2-к квартира, 44 м², 1/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_15_et._1960831727;"
 Ереванская ул., 16к1
 ";Царицыно; 900 м
468;9500000;"
 2-к квартира, 42.8 м², 3/8 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.8_m_38_et._1983338562;"
 Восточная ул., 2к3
 ";Дубровка; 1 км
469;14300000;"
 2-к квартира, 55.1 м², 4/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_55.1_m_49_et._1981650333;"
 Ленинский пр-т, 74
 ";Университет; 1 км
470;10500000;"
 2-к квартира, 70 м², 11/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_70_m_1117_et._1953945098;"
 пос. Коммунарка, ул. Александры Монаховой, 92к1
 ";Бунинская аллея; 1,9 км
471;9500000;"
 2-к квартира, 42 м², 6/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_42_m_69_et._1965794841;"
 Погонный пр., 1к11
 ";Белокаменная; 1,3 км
472;9600000;"
 2-к квартира, 49 м², 5/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_49_m_517_et._1953760883;"
 ул. Академика Скрябина, 8
 ";Рязанский проспект; 400 м
473;10300000;"
 2-к квартира, 52.5 м², 8/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.5_m_812_et._1982515020;"
 Алтуфьевское ш., 97
 ";Алтуфьево; 600 м
474;13590000;"
 2-к квартира, 54 м², 18/24 эт.
 ";/moskva/kvartiry/2-k_kvartira_54_m_1824_et._1922667202;"
 Митинская ул., 28к2
 ";Митино; 500 м
475;9500000;"
 2-к квартира, 50.6 м², 1/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.6_m_114_et._2009426834;"
 Кантемировская ул., 20к2
 ";Кантемировская; 600 м
476;8950000;"
 2-к квартира, 51 м², 1/3 эт.
 ";/moskva/kvartiry/2-k_kvartira_51_m_13_et._2010232056;"
 пос. Коммунарка, ул. Потаповская Роща, 6к2
 ";Бунинская аллея; 1,7 км
477;9990000;"
 2-к квартира, 57 м², 13/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_57_m_1316_et._2010507957;"
 Дубнинская ул., 32к1
 ";Селигерская; 2 км
478;9700000;"
 2-к квартира, 53.3 м², 12/16 эт.
 ";/moskva_zelenograd/kvartiry/2-k_kvartira_53.3_m_1216_et._1910255946;;Зеленоград;
479;12950000;"
 2-к квартира, 60 м², 5/6 эт.
 ";/moskva/kvartiry/2-k_kvartira_60_m_56_et._2004100615;"
 Измайловский б-р, 38
 ";Первомайская; 200 м
480;10100000;"
 2-к квартира, 50.2 м², 9/16 эт.
 ";/moskva/kvartiry/2-k_kvartira_50.2_m_916_et._2005130592;"
 Таллинская ул., 12
 ";Строгино; 600 м
481;8500000;"
 2-к квартира, 45 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_912_et._1906034155;"
 Нижегородская ул., 88к2
 ";Новохохловская; 600 м
482;8990000;"
 2-к квартира, 55 м², 12/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_55_m_1212_et._1979039860;"
 ул. Адмирала Лазарева, 28к1
 ";Улица Горчакова; 600 м
483;6290000;"
 2-к квартира, 42.7 м², 5/9 эт.
 ";/moskva/kvartiry/2-k_kvartira_42.7_m_59_et._2001590937;"
 Свободный пр-т, 9к4
 ";Новогиреево; 1,4 км
484;8700000;"
 2-к квартира, 45.8 м², 9/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_45.8_m_912_et._1981530173;"
 пр. Шокальского, 18Б
 ";Медведково; 1,3 км
485;7000000;"
 2-к квартира, 52.2 м², 6/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_52.2_m_614_et._2009342123;"
 Алма-Атинская ул., 8к1
 ";Алма-Атинская; 600 м
486;7900000;"
 2-к квартира, 36 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_36_m_45_et._2003528211;"
 Душинская ул., 12/19
 ";Авиамоторная; 900 м
487;6900000;"
 2-к квартира, 52 м², 14/17 эт.
 ";/moskva/kvartiry/2-k_kvartira_52_m_1417_et._1958754390;"
 рабочий пос. Бутово, жилой комплекс Бутово Парк, 9
 ";Улица Скобелевская; 2,1 км
488;5900000;"
 2-к квартира, 45 м², 4/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_45_m_45_et._1949994874;"
 пос. Дубровский, ул. Турова, 12А
 ";Аннино; 2,9 км
489;9270000;"
 2-к квартира, 40.1 м², 10/14 эт.
 ";/moskva/kvartiry/2-k_kvartira_40.1_m_1014_et._2005860607;"
 ул. Зои и Александра Космодемьянских, 22к2
 ";Войковская; 1,2 км
490;9000000;"
 2-к квартира, 43 м², 5/5 эт.
 ";/moskva/kvartiry/2-k_kvartira_43_m_55_et._1847163056;"
 ул. Константина Федина, 10
 ";Щелковская; 600 м
491;7200000;"
 2-к квартира, 44 м², 1/12 эт.
 ";/moskva/kvartiry/2-k_kvartira_44_m_112_et._1979656938;"
 Открытое ш., 25к16
 ";Бульвар Рокоссовского; 2,3 км
